2024-06-01 10:54:39 - #----------Config info----------#
2024-06-01 10:54:39 - model_config: {'num_classes': 2, 'input_channels': 4, 'c_list': [8, 16, 24, 32, 48, 64], 'split_att': 'fc', 'bridge': True},
2024-06-01 10:54:39 - test_weights: ,
2024-06-01 10:54:39 - datasets: ISIC2017,
2024-06-01 10:54:39 - data_path: ,
2024-06-01 10:54:39 - criterion: BceDiceLoss(
  (bce): BCELoss(
    (bceloss): BCELoss()
  )
  (dice): DiceLoss()
),
2024-06-01 10:54:39 - num_classes: 1,
2024-06-01 10:54:39 - input_size_h: 384,
2024-06-01 10:54:39 - input_size_w: 384,
2024-06-01 10:54:39 - input_channels: 4,
2024-06-01 10:54:39 - distributed: False,
2024-06-01 10:54:39 - local_rank: -1,
2024-06-01 10:54:39 - num_workers: 0,
2024-06-01 10:54:39 - seed: 42,
2024-06-01 10:54:39 - world_size: None,
2024-06-01 10:54:39 - rank: None,
2024-06-01 10:54:39 - amp: False,
2024-06-01 10:54:39 - batch_size: 4,
2024-06-01 10:54:39 - epochs: 80,
2024-06-01 10:54:39 - work_dir: ./results/,
2024-06-01 10:54:39 - print_interval: 5000,
2024-06-01 10:54:39 - val_interval: 1,
2024-06-01 10:54:39 - save_interval: 1,
2024-06-01 10:54:39 - threshold: 0.5,
2024-06-01 10:54:39 - opt: AdamW,
2024-06-01 10:54:39 - lr: 0.001,
2024-06-01 10:54:39 - betas: (0.9, 0.999),
2024-06-01 10:54:39 - eps: 1e-08,
2024-06-01 10:54:39 - weight_decay: 0.01,
2024-06-01 10:54:39 - amsgrad: False,
2024-06-01 10:54:39 - sch: CosineAnnealingLR,
2024-06-01 10:54:39 - T_max: 50,
2024-06-01 10:54:39 - eta_min: 1e-05,
2024-06-01 10:54:39 - last_epoch: -1,
2024-06-01 10:54:41 - train: epoch 1, iter:0, loss: 1.5209, lr: 0.001
2024-06-05 07:19:54 - train: epoch 72, iter:0, loss: 0.3722, lr: 0.00038189850585339675
2024-06-05 08:04:37 - train: epoch 72, iter:5000, loss: 0.3283, lr: 0.00038189850585339675
2024-06-05 08:23:15 - val epoch: 72,  miou: 0.8218502619137209, f1_or_dsc: 0.9022149394982957, accuracy: 0.9209891481715836
2024-06-05 08:23:16 - train: epoch 73, iter:0, loss: 0.3974, lr: 0.000412246249280066
2024-06-05 09:08:02 - train: epoch 73, iter:5000, loss: 0.3410, lr: 0.000412246249280066
2024-06-05 09:26:42 - val epoch: 73,  miou: 0.8827820686845806, f1_or_dsc: 0.9377421671551639, accuracy: 0.9500370038092953
2024-06-05 09:26:42 - train: epoch 74, iter:0, loss: 0.3472, lr: 0.00044296004938566884
2024-06-05 10:11:45 - train: epoch 74, iter:5000, loss: 0.3488, lr: 0.00044296004938566884
2024-06-05 10:30:18 - val epoch: 74,  miou: 0.8853636325810974, f1_or_dsc: 0.939196680450464, accuracy: 0.9511808298350297
2024-06-05 10:30:19 - train: epoch 75, iter:0, loss: 0.3552, lr: 0.0004739186928329896
2024-06-05 11:14:47 - train: epoch 75, iter:5000, loss: 0.3526, lr: 0.0004739186928329896
2024-06-05 11:33:22 - val epoch: 75,  miou: 0.8860187934667451, f1_or_dsc: 0.9395651798762075, accuracy: 0.9517079133030223
2024-06-05 11:33:23 - train: epoch 76, iter:0, loss: 0.3170, lr: 0.0005049999999999995
2024-06-05 12:17:34 - train: epoch 76, iter:5000, loss: 0.3688, lr: 0.0005049999999999995
2024-06-05 12:36:16 - val epoch: 76,  miou: 0.8859178819515308, f1_or_dsc: 0.9395084382303973, accuracy: 0.9514686558448885
2024-06-05 12:36:16 - train: epoch 77, iter:0, loss: 0.3559, lr: 0.0005360813071670094
2024-06-05 13:20:42 - train: epoch 77, iter:5000, loss: 0.4119, lr: 0.0005360813071670094
2024-06-05 13:39:18 - val epoch: 77,  miou: 0.8263655575798659, f1_or_dsc: 0.9049289767322273, accuracy: 0.9187327255314359
2024-06-05 13:39:19 - train: epoch 78, iter:0, loss: 0.4473, lr: 0.0005670399506143302
2024-06-05 14:23:39 - train: epoch 78, iter:5000, loss: 0.3704, lr: 0.0005670399506143302
2024-06-05 14:42:15 - val epoch: 78,  miou: 0.8569918507202109, f1_or_dsc: 0.9229893501017115, accuracy: 0.9384022997377123
2024-06-05 14:42:16 - train: epoch 79, iter:0, loss: 0.3282, lr: 0.0005977537507199331
2024-06-05 15:26:19 - train: epoch 79, iter:5000, loss: 0.3918, lr: 0.0005977537507199331
2024-06-05 15:44:55 - val epoch: 79,  miou: 0.8860678257023527, f1_or_dsc: 0.939592748073511, accuracy: 0.9523834248448726
2024-06-05 15:44:56 - train: epoch 80, iter:0, loss: 0.3893, lr: 0.0006281014941466026
2024-06-05 16:28:56 - train: epoch 80, iter:5000, loss: 0.3765, lr: 0.0006281014941466026
2024-06-05 16:47:32 - val epoch: 80,  miou: 0.8745330153109824, f1_or_dsc: 0.9330676047505075, accuracy: 0.9481518365101559
