2024-06-01 10:55:51 - #----------Config info----------#
2024-06-01 10:55:51 - model_config: {'num_classes': 2, 'input_channels': 4, 'c_list': [8, 16, 24, 32, 48, 64], 'split_att': 'fc', 'bridge': True},
2024-06-01 10:55:51 - test_weights: ,
2024-06-01 10:55:51 - datasets: ISIC2017,
2024-06-01 10:55:51 - data_path: ,
2024-06-01 10:55:51 - criterion: BceDiceLoss(
  (bce): BCELoss(
    (bceloss): BCELoss()
  )
  (dice): DiceLoss()
),
2024-06-01 10:55:51 - num_classes: 1,
2024-06-01 10:55:51 - input_size_h: 384,
2024-06-01 10:55:51 - input_size_w: 384,
2024-06-01 10:55:51 - input_channels: 4,
2024-06-01 10:55:51 - distributed: False,
2024-06-01 10:55:51 - local_rank: -1,
2024-06-01 10:55:51 - num_workers: 0,
2024-06-01 10:55:51 - seed: 42,
2024-06-01 10:55:51 - world_size: None,
2024-06-01 10:55:51 - rank: None,
2024-06-01 10:55:51 - amp: False,
2024-06-01 10:55:51 - batch_size: 4,
2024-06-01 10:55:51 - epochs: 80,
2024-06-01 10:55:51 - work_dir: ./results/,
2024-06-01 10:55:51 - print_interval: 5000,
2024-06-01 10:55:51 - val_interval: 1,
2024-06-01 10:55:51 - save_interval: 1,
2024-06-01 10:55:51 - threshold: 0.5,
2024-06-01 10:55:51 - opt: AdamW,
2024-06-01 10:55:51 - lr: 0.001,
2024-06-01 10:55:51 - betas: (0.9, 0.999),
2024-06-01 10:55:51 - eps: 1e-08,
2024-06-01 10:55:51 - weight_decay: 0.01,
2024-06-01 10:55:51 - amsgrad: False,
2024-06-01 10:55:51 - sch: CosineAnnealingLR,
2024-06-01 10:55:51 - T_max: 50,
2024-06-01 10:55:51 - eta_min: 1e-05,
2024-06-01 10:55:51 - last_epoch: -1,
2024-06-01 10:55:53 - train: epoch 1, iter:0, loss: 1.4348, lr: 0.001
2024-06-05 07:47:19 - train: epoch 72, iter:0, loss: 0.3938, lr: 0.00038189850585339675
2024-06-05 08:31:19 - train: epoch 72, iter:5000, loss: 0.2961, lr: 0.00038189850585339675
2024-06-05 08:50:02 - val epoch: 72,  miou: 0.8700992215720813, f1_or_dsc: 0.9305380287155466, accuracy: 0.9297137651031516
2024-06-05 08:50:02 - train: epoch 73, iter:0, loss: 0.3191, lr: 0.000412246249280066
2024-06-05 09:34:30 - train: epoch 73, iter:5000, loss: 0.3101, lr: 0.000412246249280066
2024-06-05 09:53:20 - val epoch: 73,  miou: 0.8898573921174916, f1_or_dsc: 0.9417190903705707, accuracy: 0.9400008509048717
2024-06-05 09:53:20 - train: epoch 74, iter:0, loss: 0.3148, lr: 0.00044296004938566884
2024-06-05 10:37:23 - train: epoch 74, iter:5000, loss: 0.2977, lr: 0.00044296004938566884
2024-06-05 10:56:03 - val epoch: 74,  miou: 0.8841085483170924, f1_or_dsc: 0.9384900345649282, accuracy: 0.9371026134534126
2024-06-05 10:56:04 - train: epoch 75, iter:0, loss: 0.3298, lr: 0.0004739186928329896
2024-06-05 11:39:55 - train: epoch 75, iter:5000, loss: 0.3102, lr: 0.0004739186928329896
2024-06-05 11:58:43 - val epoch: 75,  miou: 0.8791247213923952, f1_or_dsc: 0.9356746908645646, accuracy: 0.9342207051494364
2024-06-05 11:58:44 - train: epoch 76, iter:0, loss: 0.3383, lr: 0.0005049999999999995
2024-06-05 12:43:01 - train: epoch 76, iter:5000, loss: 0.3205, lr: 0.0005049999999999995
2024-06-05 13:01:49 - val epoch: 76,  miou: 0.8849342538811527, f1_or_dsc: 0.9389550347011189, accuracy: 0.9372487551355106
2024-06-05 13:01:49 - train: epoch 77, iter:0, loss: 0.2985, lr: 0.0005360813071670094
2024-06-05 13:45:55 - train: epoch 77, iter:5000, loss: 0.3258, lr: 0.0005360813071670094
2024-06-05 14:04:41 - val epoch: 77,  miou: 0.881083186735497, f1_or_dsc: 0.9367827993450542, accuracy: 0.9351638394983413
2024-06-05 14:04:42 - train: epoch 78, iter:0, loss: 0.3268, lr: 0.0005670399506143302
2024-06-05 14:48:37 - train: epoch 78, iter:5000, loss: 0.3337, lr: 0.0005670399506143302
2024-06-05 15:07:22 - val epoch: 78,  miou: 0.8497950015541821, f1_or_dsc: 0.9187991110800835, accuracy: 0.9187217387953428
2024-06-05 15:07:22 - train: epoch 79, iter:0, loss: 0.3115, lr: 0.0005977537507199331
2024-06-05 15:51:35 - train: epoch 79, iter:5000, loss: 0.3373, lr: 0.0005977537507199331
2024-06-05 16:10:10 - val epoch: 79,  miou: 0.8593811264343858, f1_or_dsc: 0.9243732919698557, accuracy: 0.923887007410407
2024-06-05 16:10:11 - train: epoch 80, iter:0, loss: 0.4298, lr: 0.0006281014941466026
2024-06-05 16:53:44 - train: epoch 80, iter:5000, loss: 0.3448, lr: 0.0006281014941466026
2024-06-05 17:11:15 - val epoch: 80,  miou: 0.8911243338510603, f1_or_dsc: 0.9424280761449318, accuracy: 0.9396736451202184
