2024-06-01 10:53:42 - #----------Config info----------#
2024-06-01 10:53:42 - model_config: {'num_classes': 2, 'input_channels': 4, 'c_list': [8, 16, 24, 32, 48, 64], 'split_att': 'fc', 'bridge': True},
2024-06-01 10:53:42 - test_weights: ,
2024-06-01 10:53:42 - datasets: ISIC2017,
2024-06-01 10:53:42 - data_path: ,
2024-06-01 10:53:42 - criterion: BceDiceLoss(
  (bce): BCELoss(
    (bceloss): BCELoss()
  )
  (dice): DiceLoss()
),
2024-06-01 10:53:42 - num_classes: 1,
2024-06-01 10:53:42 - input_size_h: 384,
2024-06-01 10:53:42 - input_size_w: 384,
2024-06-01 10:53:42 - input_channels: 4,
2024-06-01 10:53:42 - distributed: False,
2024-06-01 10:53:42 - local_rank: -1,
2024-06-01 10:53:42 - num_workers: 0,
2024-06-01 10:53:42 - seed: 42,
2024-06-01 10:53:42 - world_size: None,
2024-06-01 10:53:42 - rank: None,
2024-06-01 10:53:42 - amp: False,
2024-06-01 10:53:42 - batch_size: 4,
2024-06-01 10:53:42 - epochs: 80,
2024-06-01 10:53:42 - work_dir: ./results/,
2024-06-01 10:53:42 - print_interval: 5000,
2024-06-01 10:53:42 - val_interval: 1,
2024-06-01 10:53:42 - save_interval: 1,
2024-06-01 10:53:42 - threshold: 0.5,
2024-06-01 10:53:42 - opt: AdamW,
2024-06-01 10:53:42 - lr: 0.001,
2024-06-01 10:53:42 - betas: (0.9, 0.999),
2024-06-01 10:53:42 - eps: 1e-08,
2024-06-01 10:53:42 - weight_decay: 0.01,
2024-06-01 10:53:42 - amsgrad: False,
2024-06-01 10:53:42 - sch: CosineAnnealingLR,
2024-06-01 10:53:42 - T_max: 50,
2024-06-01 10:53:42 - eta_min: 1e-05,
2024-06-01 10:53:42 - last_epoch: -1,
2024-06-01 10:53:44 - train: epoch 1, iter:0, loss: 1.3920, lr: 0.001
2024-06-05 08:26:28 - train: epoch 72, iter:0, loss: 0.6170, lr: 0.00038189850585339675
2024-06-05 09:12:23 - train: epoch 72, iter:5000, loss: 0.3492, lr: 0.00038189850585339675
2024-06-05 09:31:08 - val epoch: 72,  miou: 0.8438091019090831, f1_or_dsc: 0.9152890079948099, accuracy: 0.9204492476436388
2024-06-05 09:31:09 - train: epoch 73, iter:0, loss: 0.3945, lr: 0.000412246249280066
2024-06-05 10:16:48 - train: epoch 73, iter:5000, loss: 0.3665, lr: 0.000412246249280066
2024-06-05 10:35:30 - val epoch: 73,  miou: 0.8278381168549721, f1_or_dsc: 0.9058111976342553, accuracy: 0.9102717209841581
2024-06-05 10:35:31 - train: epoch 74, iter:0, loss: 0.3816, lr: 0.00044296004938566884
2024-06-05 11:21:10 - train: epoch 74, iter:5000, loss: 0.3743, lr: 0.00044296004938566884
2024-06-05 11:39:54 - val epoch: 74,  miou: 0.8135176534201849, f1_or_dsc: 0.8971709229143038, accuracy: 0.9044799680756451
2024-06-05 11:39:55 - train: epoch 75, iter:0, loss: 0.6468, lr: 0.0004739186928329896
2024-06-05 12:25:27 - train: epoch 75, iter:5000, loss: 0.3730, lr: 0.0004739186928329896
2024-06-05 12:44:08 - val epoch: 75,  miou: 0.8350692844083596, f1_or_dsc: 0.9101228945451968, accuracy: 0.9155017617258884
2024-06-05 12:44:09 - train: epoch 76, iter:0, loss: 0.3309, lr: 0.0005049999999999995
2024-06-05 13:29:33 - train: epoch 76, iter:5000, loss: 0.4093, lr: 0.0005049999999999995
2024-06-05 13:48:18 - val epoch: 76,  miou: 0.8381161266343081, f1_or_dsc: 0.9119294635306257, accuracy: 0.9197356181417266
2024-06-05 13:48:19 - train: epoch 77, iter:0, loss: 0.4696, lr: 0.0005360813071670094
2024-06-05 14:33:36 - train: epoch 77, iter:5000, loss: 0.4050, lr: 0.0005360813071670094
2024-06-05 14:52:08 - val epoch: 77,  miou: 0.8379996710786156, f1_or_dsc: 0.9118605234426861, accuracy: 0.9192408216594534
2024-06-05 14:52:09 - train: epoch 78, iter:0, loss: 0.5066, lr: 0.0005670399506143302
2024-06-05 15:37:21 - train: epoch 78, iter:5000, loss: 0.3836, lr: 0.0005670399506143302
2024-06-05 15:55:59 - val epoch: 78,  miou: 0.730022922999958, f1_or_dsc: 0.8439459538883528, accuracy: 0.8406413923598081
2024-06-05 15:55:59 - train: epoch 79, iter:0, loss: 1.0558, lr: 0.0005977537507199331
2024-06-05 16:41:22 - train: epoch 79, iter:5000, loss: 0.4165, lr: 0.0005977537507199331
2024-06-05 16:59:42 - val epoch: 79,  miou: 0.8399497437203242, f1_or_dsc: 0.9130137891940141, accuracy: 0.9189098673348576
2024-06-05 16:59:43 - train: epoch 80, iter:0, loss: 0.3876, lr: 0.0006281014941466026
2024-06-05 17:36:18 - train: epoch 80, iter:5000, loss: 0.4039, lr: 0.0006281014941466026
2024-06-05 17:53:24 - val epoch: 80,  miou: 0.8368310057698884, f1_or_dsc: 0.9111682056119687, accuracy: 0.9164788898826034
